Time,FA,FB,FC,h,x,v,h_sp,x_sp
20.2800000000002,73.386,50,100.34,1.0008,0.50297,0.50151,1,0.60639
20.2850000000002,73.439,50,100.44,1.001,0.50309,0.50197,1,0.60639
20.2900000000002,73.491,50,100.55,1.0012,0.5032,0.50243,1,0.60639
20.2950000000002,73.544,50,100.65,1.0014,0.50331,0.50289,1,0.60639
20.3000000000002,78.456,50,100.75,1.0017,0.50343,0.50335,1,0.62798
20.3050000000002,78.519,50,100.88,1.002,0.50357,0.5039,1,0.62798
20.3100000000002,78.582,50,101,1.0022,0.5037,0.50446,1,0.62798
20.3150000000002,78.645,50,101.13,1.0025,0.50384,0.50501,1,0.62798
20.3200000000002,78.708,50,101.25,1.0028,0.50398,0.50556,1,0.62798
20.3250000000002,78.77,50,101.38,1.0031,0.50412,0.50611,1,0.62798
20.3300000000002,78.832,50,101.5,1.0033,0.50425,0.50665,1,0.62798
20.3350000000002,78.894,50,101.62,1.0036,0.50439,0.5072,1,0.62798
20.3400000000002,78.955,50,101.75,1.0039,0.50453,0.50775,1,0.62798
20.3450000000002,79.017,50,101.87,1.0041,0.50467,0.50829,1,0.62798
20.3500000000002,79.078,50,101.99,1.0044,0.50481,0.50883,1,0.62798
20.3550000000002,79.139,50,102.11,1.0047,0.50495,0.50938,1,0.62798
20.3600000000002,79.199,50,102.24,1.005,0.50509,0.50992,1,0.62798
20.3650000000002,79.259,50,102.36,1.0052,0.50522,0.51045,1,0.62798
20.3700000000002,79.32,50,102.48,1.0055,0.50536,0.51099,1,0.62798
20.3750000000002,79.379,50,102.6,1.0058,0.5055,0.51153,1,0.62798
20.3800000000002,79.439,50,102.72,1.006,0.50564,0.51207,1,0.62798
20.3850000000002,79.498,50,102.84,1.0063,0.50578,0.5126,1,0.62798
20.3900000000002,79.557,50,102.96,1.0066,0.50592,0.51313,1,0.62798
20.3950000000002,79.616,50,103.08,1.0068,0.50606,0.51366,1,0.62798
20.4000000000002,48.379,50,103.2,1.0071,0.5062,0.5142,1,0.48895
20.4050000000002,48.363,50,103.18,1.007,0.50618,0.5141,1,0.48895
20.4100000000002,48.347,50,103.16,1.007,0.50617,0.514,1,0.48895
20.4150000000002,48.332,50,103.14,1.007,0.50615,0.51391,1,0.48895
20.4200000000002,48.316,50,103.12,1.0069,0.50614,0.51381,1,0.48895
20.4250000000002,48.3,50,103.09,1.0069,0.50613,0.51371,1,0.48895
20.4300000000002,48.284,50,103.07,1.0068,0.50611,0.51362,1,0.48895
20.4350000000002,48.269,50,103.05,1.0068,0.5061,0.51352,1,0.48895
20.4400000000002,48.253,50,103.03,1.0067,0.50608,0.51343,1,0.48895
20.4450000000002,48.238,50,103.01,1.0067,0.50607,0.51333,1,0.48895
20.4500000000002,48.223,50,102.99,1.0066,0.50605,0.51324,1,0.48895
20.4550000000002,48.207,50,102.96,1.0066,0.50604,0.51314,1,0.48895
20.4600000000002,48.192,50,102.94,1.0065,0.50602,0.51305,1,0.48895
20.4650000000002,48.177,50,102.92,1.0065,0.50601,0.51295,1,0.48895
20.4700000000002,48.162,50,102.9,1.0064,0.50599,0.51286,1,0.48895
20.4750000000002,48.147,50,102.88,1.0064,0.50598,0.51276,1,0.48895
20.4800000000002,48.132,50,102.86,1.0063,0.50596,0.51267,1,0.48895
20.4850000000002,48.117,50,102.84,1.0063,0.50595,0.51257,1,0.48895
20.4900000000002,48.103,50,102.81,1.0062,0.50593,0.51248,1,0.48895
20.4950000000002,48.088,50,102.79,1.0062,0.50592,0.51238,1,0.48895
20.5000000000002,39.087,50,102.77,1.0061,0.5059,0.51229,1,0.44903
20.5050000000002,39.051,50,102.71,1.006,0.50584,0.51202,1,0.44903
20.5100000000002,39.016,50,102.65,1.0059,0.50578,0.51174,1,0.44903
20.5150000000002,38.98,50,102.59,1.0057,0.50572,0.51147,1,0.44903
20.5200000000002,38.945,50,102.53,1.0056,0.50566,0.5112,1,0.44903
20.5250000000002,38.91,50,102.46,1.0055,0.5056,0.51093,1,0.44903
20.5300000000002,38.874,50,102.4,1.0053,0.50554,0.51065,1,0.44903
20.5350000000002,38.84,50,102.34,1.0052,0.50548,0.51038,1,0.44903
20.5400000000002,38.805,50,102.28,1.0051,0.50542,0.51011,1,0.44903
20.5450000000002,38.77,50,102.22,1.0049,0.50536,0.50984,1,0.44903
20.5500000000002,38.736,50,102.16,1.0048,0.5053,0.50958,1,0.44903
20.5550000000002,38.702,50,102.1,1.0047,0.50524,0.50931,1,0.44903
20.5600000000002,38.667,50,102.04,1.0045,0.50518,0.50904,1,0.44903
20.5650000000002,38.634,50,101.98,1.0044,0.50512,0.50877,1,0.44903
20.5700000000002,38.6,50,101.92,1.0043,0.50506,0.5085,1,0.44903
20.5750000000002,38.566,50,101.86,1.0041,0.505,0.50824,1,0.44903
20.5800000000002,38.533,50,101.8,1.004,0.50494,0.50797,1,0.44903
20.5850000000002,38.499,50,101.74,1.0039,0.50487,0.50771,1,0.44903
20.5900000000002,38.466,50,101.68,1.0037,0.50481,0.50744,1,0.44903
20.5950000000002,38.433,50,101.62,1.0036,0.50475,0.50718,1,0.44903
20.6000000000002,51.471,50,101.56,1.0035,0.50469,0.50691,1,0.50709
20.6050000000002,51.469,50,101.56,1.0035,0.50469,0.50691,1,0.50709
20.6100000000002,51.467,50,101.56,1.0035,0.5047,0.50691,1,0.50709
20.6150000000002,51.465,50,101.56,1.0035,0.5047,0.50691,1,0.50709
20.6200000000002,51.464,50,101.56,1.0035,0.5047,0.50691,1,0.50709
20.6250000000002,51.462,50,101.56,1.0035,0.5047,0.50691,1,0.50709
20.6300000000002,51.46,50,101.56,1.0035,0.50471,0.5069,1,0.50709
20.6350000000002,51.459,50,101.56,1.0035,0.50471,0.5069,1,0.50709
20.6400000000002,51.457,50,101.55,1.0035,0.50471,0.5069,1,0.50709
20.6450000000002,51.455,50,101.55,1.0034,0.50471,0.5069,1,0.50709
20.6500000000002,51.454,50,101.55,1.0034,0.50472,0.5069,1,0.50709
20.6550000000002,51.452,50,101.55,1.0034,0.50472,0.50689,1,0.50709
20.6600000000002,51.45,50,101.55,1.0034,0.50472,0.50689,1,0.50709
20.6650000000002,51.449,50,101.55,1.0034,0.50472,0.50689,1,0.50709
20.6700000000002,51.447,50,101.55,1.0034,0.50473,0.50689,1,0.50709
20.6750000000002,51.446,50,101.55,1.0034,0.50473,0.50689,1,0.50709
20.6800000000002,51.444,50,101.55,1.0034,0.50473,0.50688,1,0.50709
20.6850000000002,51.443,50,101.55,1.0034,0.50473,0.50688,1,0.50709
20.6900000000002,51.441,50,101.55,1.0034,0.50473,0.50688,1,0.50709
20.6950000000002,51.44,50,101.55,1.0034,0.50474,0.50688,1,0.50709
20.7000000000002,43.031,50,101.55,1.0034,0.50474,0.50688,1,0.46974
20.7050000000002,43.01,50,101.51,1.0034,0.5047,0.5067,1,0.46974
20.7100000000002,42.989,50,101.47,1.0033,0.50466,0.50653,1,0.46974
20.7150000000002,42.967,50,101.43,1.0032,0.50462,0.50637,1,0.46974
20.7200000000002,42.946,50,101.4,1.0031,0.50458,0.5062,1,0.46974
20.7250000000002,42.925,50,101.36,1.003,0.50454,0.50603,1,0.46974
20.7300000000002,42.904,50,101.32,1.0029,0.5045,0.50586,1,0.46974
20.7350000000002,42.884,50,101.28,1.0028,0.50446,0.50569,1,0.46974
20.7400000000002,42.863,50,101.24,1.0028,0.50442,0.50552,1,0.46974
20.7450000000002,42.842,50,101.21,1.0027,0.50438,0.50535,1,0.46974
20.7500000000002,42.822,50,101.17,1.0026,0.50435,0.50519,1,0.46974
20.7550000000002,42.801,50,101.13,1.0025,0.50431,0.50502,1,0.46974
20.7600000000002,42.781,50,101.09,1.0024,0.50427,0.50485,1,0.46974
20.7650000000002,42.761,50,101.06,1.0023,0.50423,0.50469,1,0.46974
20.7700000000001,42.741,50,101.02,1.0023,0.50419,0.50452,1,0.46974
20.7750000000002,42.721,50,100.98,1.0022,0.50415,0.50436,1,0.46974
20.7800000000001,42.701,50,100.94,1.0021,0.50411,0.50419,1,0.46974
20.7850000000001,42.681,50,100.91,1.002,0.50406,0.50403,1,0.46974
20.7900000000001,42.661,50,100.87,1.0019,0.50402,0.50386,1,0.46974
20.7950000000001,42.642,50,100.83,1.0018,0.50398,0.5037,1,0.46974
20.8000000000001,39.87,50,100.8,1.0018,0.50394,0.50353,1,0.45752
20.8050000000001,39.844,50,100.75,1.0017,0.50389,0.50331,1,0.45752
20.8100000000001,39.818,50,100.7,1.0015,0.50384,0.5031,1,0.45752
20.8150000000001,39.793,50,100.65,1.0014,0.50378,0.50288,1,0.45752
20.8200000000001,39.767,50,100.6,1.0013,0.50373,0.50266,1,0.45752
20.8250000000001,39.742,50,100.55,1.0012,0.50367,0.50245,1,0.45752
20.8300000000001,39.716,50,100.5,1.0011,0.50362,0.50223,1,0.45752
20.8350000000001,39.691,50,100.45,1.001,0.50356,0.50201,1,0.45752
20.8400000000001,39.666,50,100.4,1.0009,0.50351,0.5018,1,0.45752
20.8450000000001,39.641,50,100.36,1.0008,0.50345,0.50158,1,0.45752
20.8500000000001,39.616,50,100.31,1.0007,0.5034,0.50137,1,0.45752
20.8550000000001,39.591,50,100.26,1.0006,0.50334,0.50116,1,0.45752
20.8600000000001,39.567,50,100.21,1.0005,0.50329,0.50094,1,0.45752
20.8650000000001,39.542,50,100.16,1.0004,0.50323,0.50073,1,0.45752
20.8700000000001,39.518,50,100.12,1.0003,0.50318,0.50052,1,0.45752
20.8750000000001,39.494,50,100.07,1.0002,0.50312,0.5003,1,0.45752
20.8800000000001,39.47,50,100.02,1,0.50307,0.50009,1,0.45752
20.8850000000001,39.446,50,99.973,0.99994,0.50301,0.49988,1,0.45752
20.8900000000001,39.422,50,99.926,0.99984,0.50296,0.49967,1,0.45752
20.8950000000001,39.398,50,99.879,0.99973,0.5029,0.49946,1,0.45752
20.9000000000001,37.667,50,99.832,0.99963,0.50285,0.49925,1,0.44994
20.9050000000001,37.64,50,99.777,0.9995,0.50278,0.49901,1,0.44994
20.9100000000001,37.612,50,99.722,0.99938,0.50272,0.49877,1,0.44994
20.9150000000001,37.585,50,99.668,0.99926,0.50265,0.49852,1,0.44994
